image_id,angle,speed
978,0.7487649,0.992697
979,0.7641853,0.99174136
980,0.56684136,0.97204864
981,0.57673246,0.51194435
982,0.5506652,1.0057386
983,0.65908957,-0.036893606
984,0.68468434,1.0009966
985,0.71438307,-0.064551175
986,0.20006967,0.9655549
987,0.47021425,0.7323277
988,0.6654818,-0.011788726
989,0.6972465,-0.31282562
990,0.48985702,0.9908432
991,0.501914,0.9966283
992,0.72621524,0.24248835
993,0.13150904,0.96595967
994,0.5807119,-0.07180953
995,0.56535846,-0.15267724
996,0.7504605,-0.04835266
997,0.37673274,-0.10210359
998,0.7164049,-0.23922622
999,0.6861942,0.121638894
1000,0.046962738,0.9609007
1001,0.15969393,0.98113346
1002,0.47387427,0.22749585
1003,0.50216484,0.009481728
1004,0.57920045,-0.145953
1005,0.7661869,1.0003724
1006,0.5299268,-0.038986742
1007,0.08979094,0.72451264
1008,0.62393326,-0.10637963
1009,0.58947486,0.97504234
1010,0.6763099,0.034113824
1011,0.46314612,1.0010957
1012,0.61739826,-0.041387916
1013,0.6361033,0.99354005
1014,0.6359262,0.959894
1015,0.41853702,-0.08247882
1016,0.3077164,0.95849365
1017,0.6099311,-0.052044034
1018,0.35689744,1.0067463
1019,0.45833057,0.30632842
1020,0.15786809,0.8003315
